170.215,-43.6723,30
169.7,-43.8971,24
170.19,-43.4632,16
169.775,-43.5702,26
170.092,-43.4261,18
169.946,-43.6801,42
169.431,-43.7501,40
170.293,-43.3203,40
169.819,-43.6139,40
169.593,-43.6654,18
169.523,-43.8123,28
169.775,-43.5702,22
170.283,-43.5254,16
169.631,-43.7343,38
169.471,-43.7289,16
169.657,-43.6986,36
169.558,-43.8163,36
170.053,-43.7569,32
169.992,-43.479,18
169.896,-43.5067,16
169.891,-43.5319,40
170.254,-43.4963,16
169.639,-43.9288,26
169.459,-43.7792,36
170.136,-43.4698,32
170.162,-43.5889,34
169.99,-43.7238,36
170.219,-43.4923,16
170.018,-43.5981,30
169.969,-43.5796,16
169.77,-43.7502,20
169.851,-43.8627,20
170.172,-43.3838,44
170.185,-43.4883,36
170.217,-43.5823,42
170.228,-43.532,16
169.488,-43.8083,36
169.735,-43.5914,16
170.292,-43.5651,42
169.451,-43.7395,28
169.616,-43.8746,32
169.624,-43.9143,34
170.058,-43.5769,16
170.269,-43.5108,16
169.816,-43.5491,30
169.561,-43.8812,34
170.128,-43.5849,22
169.954,-43.565,36
170,-43.5187,28
169.691,-44.0122,44
169.52,-43.7475,40
170.205,-43.4777,20
169.602,-43.7052,24
170.112,-43.4155,18
170.123,-43.7649,24
169.937,-43.6404,24
